track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral
track_000010,Song 11,Artist B,54,131564,0,0.8274810817241806,0.7126670531718701,3,-12.896036761327938,1,0.04474201865016922,0.06753590748378506,0.009006284160370132,0.09727326627580063,0.46922077455196753,140.56638490262304,4,0
track_000011,Song 12,Artist C,35,229407,0,0.6006290190898127,0.7992493134953192,9,-6.820635972326523,1,0.15346241044885295,0.3951158297094852,0.16061194499362494,0.45342430332342903,0.21918741032020977,74.43734163703057,4,0
track_000012,Song 13,Artist A,34,144276,1,0.7780453881426769,0.8398753258267022,3,-8.118745342520567,0,0.012297631332104864,0.24553110336875986,0.09103370815216882,0.22091635720041336,0.569952332179612,80.52467503688356,4,0
track_000013,Song 14,Artist H,15,244086,0,0.40100419420523925,0.730410863573648,11,-13.997991399615975,0,0.040208513439167155,0.24652206508717933,0.035196483672994695,0.18688730388922967,0.7116974313034865,121.08701642491783,4,0
track_000014,Song 15,Artist J,93,155059,0,0.9537831759305002,0.8065836844654868,8,-8.722825869958214,0,0.024992773578602582,0.5648142801947621,0.009319509815520169,0.2241251334155214,0.7932192120182195,64.52423315535107,4,1
track_000015,Song 16,Artist I,14,226734,0,0.8945083169096777,0.8061936934875142,8,-9.981083564512574,1,0.1633285988917812,0.33570876147226575,0.2399027613231315,0.13688679719712804,0.47401065970307005,187.84320531607,4,0
track_000016,Song 17,Artist E,41,275622,0,0.9130039273677856,0.9122520403495209,0,-6.93959178712972,1,0.007696990300351515,0.30430283093157423,0.049178580622283176,0.4007425630473875,0.5520235037177276,137.6741851959116,4,0
track_000017,Song 18,Artist H,14,138642,1,0.47743684701332384,0.8364056169536213,0,-9.094604483045542,1,0.0075163731737013335,0.3919271934579421,0.05026124175122286,0.4568033685978787,0.6318803888694132,144.27095537573445,4,0
track_000018,Song 19,Artist F,5,266486,0,0.5175709347568541,0.8836461197942599,9,-5.407075213091488,0,0.15242170105219327,0.3093750205833351,0.009505205812809382,0.14627684502750196,0.3624683550067498,164.94627248120224,3,0
track_000019,Song 20,Artist D,28,120903,1,0.8482933776412592,0.4869021978028972,5,-11.070031773865024,1,0.04691683821852843,0.03490358836271783,0.08139822445549887,0.5360931931936975,0.36057069268398934,190.71685532638244,3,0
track_000020,Song 21,Artist E,15,137610,0,0.5792569645243597,0.3033615360328934,5,-11.905166075460722,1,0.12358367624795842,0.17580008405926364,0.021013447045719152,0.10372095584167172,0.42084085411905925,123.59751611067395,4,0
track_000021,Song 22,Artist D,29,285836,0,0.4198204906042909,0.28456779987470304,0,-4.791270479802543,1,0.32368162722218874,0.2804873407302734,0.09700949852166489,0.23981344314111783,0.4161840315837519,182.80807571383517,4,0
track_000022,Song 23,Artist B,90,240388,0,0.9837652879161357,0.6243781501079966,0,-10.302214677581977,1,0.05098590902869441,0.1259023703209695,0.0403401778891912,0.1266069416972454,0.4380919966908919,139.78455588198432,4,1
track_000023,Song 24,Artist I,49,207388,1,0.47315797844927876,0.7311380535503712,4,-9.163710216052706,1,0.17372814807727444,0.36682179508307194,0.08767277422740336,0.34397333380824563,0.3492156616691006,189.1499133648214,4,0
track_000024,Song 25,Artist D,40,249014,1,0.5398980709571667,0.9227790025260655,3,-13.504047825560798,0,0.04637249996641674,0.5165667855247009,0.02218720123034151,0.49381689895770686,0.13062607553577554,64.7430824345233,4,0
track_000025,Song 26,Artist A,28,279504,1,0.7354050403148878,0.6692533130492269,5,-13.975803983056274,0,0.019996289968094678,0.28175651418414227,0.024448855849731402,0.2071390933409487,0.7537708882219287,167.1498793492737,4,0
track_000026,Song 27,Artist C,88,185296,0,0.8830711026132867,0.5022567093184844,1,-4.5960748798617175,1,0.00302948567885962,0.514309690041867,0.1359643412283882,0.05960144181281932,0.24058664429561008,101.04068223654185,4,1
track_000027,Song 28,Artist G,30,185285,0,0.9016141622183553,0.9484132302304772,6,-14.589262670153651,1,0.13122090110423842,0.017279127080126834,0.10847077313157914,0.09602589466817855,0.7233356425700297,62.57469471664534,4,0
track_000028,Song 29,Artist H,10,218706,1,0.9378500468230798,0.8405267830136475,4,-11.835794368384603,0,0.16721423910299033,0.4030446990963655,0.05223242001420404,0.014247510466540747,0.7098803798835924,160.66642672579437,4,0
track_000029,Song 30,Artist A,23,124544,1,0.7070050593252576,0.942265528331192,10,-10.98907331019647,1,0.10562067116257894,0.13967250145806592,0.004639643017211726,0.17850076403678516,0.4645494598277111,194.14391102055026,4,0
track_000030,Song 31,Artist C,13,219054,0,0.7466603254793497,0.7094091739752822,9,-7.940834916360828,0,0.017309242218713352,0.24459808715996076,0.26388516379055893,0.18020957634317095,0.5661538841370481,70.77344822808928,4,0
track_000031,Song 32,Artist B,14,220834,1,0.9128469628811008,0.8154316368179699,9,-4.480015465650606,1,0.002764522050241077,0.48725874527145374,0.06810331860568414,0.07438770201019708,0.5635109625315287,92.70508514698739,3,0
track_000032,Song 33,Artist I,91,251583,0,0.7478844581850883,0.8417247041866274,10,-4.155312393896754,1,0.0195494045414445,0.4110151238583872,0.027875781783189765,0.13287009351135012,0.6037938546863714,81.54542688757971,4,1
track_000033,Song 34,Artist E,47,156244,0,0.7833825447647644,0.6196743466409471,11,-9.279878060035578,0,0.24627046248971013,0.33223765339141825,0.044079931504950605,0.09471312798558876,0.13260034828470552,108.69328910630702,4,0
track_000034,Song 35,Artist F,19,128496,0,0.454187539740073,0.7545579800678486,10,-12.13571962438779,0,0.07836603993043527,0.380680807328598,0.13000189552904998,0.20429852962172537,0.7576587085789459,96.37250134898237,4,0
track_000035,Song 36,Artist A,76,155575,1,0.8162739255602287,0.7741612643538768,4,-13.769883264111849,1,0.018382279716340977,0.2221027715964131,0.0546924319014421,0.35793914965542584,0.6400861654261907,179.58936842461924,4,1
track_000036,Song 37,Artist A,18,247192,0,0.5386448506466248,0.7473823318805994,7,-9.811982387488777,0,0.2379732112656402,0.394746949233042,0.1502970705884761,0.032152111762608564,0.6300354174656045,171.55169590096386,4,0
track_000037,Song 38,Artist E,11,163634,0,0.9028451052992589,0.462022439476798,11,-14.229492755098391,1,0.07239844666439292,0.3561579811584681,0.3265861128732474,0.27605767848397045,0.5095431864572246,139.926630258183,3,0
track_000038,Song 39,Artist G,79,282717,0,0.5809462784485251,0.8020664678922125,9,-10.236920685580847,1,0.26235254959671994,0.11282777868926588,0.1999736854140331,0.2567851523074331,0.45871798041771716,127.81578266036568,4,1
track_000039,Song 40,Artist E,12,135797,0,0.7498665766201711,0.8911721274934868,8,-4.53859720089358,1,0.026642401371876196,0.19505220856935207,0.020736356308102125,0.21335361597445443,0.6485402493062533,167.48134432934924,4,0
track_000040,Song 41,Artist G,9,241754,0,0.43629016858597075,0.9610261483706328,6,-11.678066433179382,0,0.05798346186095491,0.052660441133602236,0.12049731341442685,0.4091217269183404,0.40613618382878675,141.1180859080901,4,0
track_000041,Song 42,Artist C,13,298417,1,0.8534899281566739,0.6751569607566317,10,-4.395483964070969,1,0.04613751221465212,0.2450449682353012,0.034077222305899296,0.0790294969353361,0.5827471303997765,97.76494561237854,4,0
track_000042,Song 43,Artist F,12,137084,0,0.7873246712587404,0.804413660452917,11,-13.219881588454934,0,0.11837785516929242,0.46901001164936773,0.0170374321702375,0.08847666915646644,0.5170481003862072,152.62852905196053,5,0
track_000043,Song 44,Artist G,93,181331,0,0.7315413733260737,0.6960592307833887,3,-6.881839370673042,0,0.21636214427346256,0.3773085597639645,0.25803745517729343,0.13347213040071845,0.5531471262907764,186.1925909423822,4,1
track_000044,Song 45,Artist C,17,216917,0,0.8447867220040265,0.38836083250320613,4,-10.434963549206428,0,0.07924853585165406,0.049217133399757695,0.049359976931637656,0.13447107820895735,0.5547189148811642,134.704356541763,4,0
track_000045,Song 46,Artist E,98,281430,1,0.7136853434525942,0.6504478279896766,4,-9.249801246676801,0,0.022831011641990338,0.2334527387649426,0.06550854117687241,0.1981186378789726,0.32502227981697046,74.96276923326414,4,1
track_000046,Song 47,Artist A,37,185158,0,0.8421316447367079,0.756680030899987,5,-7.877537170522234,1,0.044157794979256725,0.6743650767776287,0.04523044393302488,0.48611303361593755,0.8206147665276767,180.79159085605198,4,0
track_000047,Song 48,Artist D,12,146957,1,0.622143494918042,0.7914832924974629,5,-9.650509025073251,0,0.15184136963112735,0.21570503897320029,0.01517108014349318,0.13618562272622378,0.3947297232249433,134.61409011718695,4,0
track_000048,Song 49,Artist B,25,272767,1,0.6420585296670829,0.8511635180828289,8,-12.95426474191299,1,0.014704685205627819,0.10109029956807122,0.2671094384383656,0.14939985573247094,0.3843603512965551,175.649468235354,4,0
track_000049,Song 50,Artist A,40,176967,0,0.7809124507104137,0.6378363834204357,6,-3.691355770773203,1,0.07734399047899428,0.38240923997757753,0.2006735937401817,0.2101045188980614,0.3918809763136409,196.5854281203881,4,0
track_000050,Song 51,Artist G,34,146015,0,0.6844449930991835,0.9036623738424109,2,-3.566429668784469,1,0.02212973357448733,0.23073436812794024,0.05203101024374308,0.003209456786476184,0.7112972529799172,68.58894779549354,4,0
track_000051,Song 52,Artist J,91,288218,0,0.6773274931391737,0.7489727055150457,2,-12.866803345785021,1,0.006981550368284364,0.19194006072468367,0.10015172033517078,0.12294017692473945,0.6599283077928096,61.54437702001061,4,1
track_000052,Song 53,Artist A,26,241139,0,0.7014987366705161,0.8911086226679287,1,-7.448414327871166,0,0.1579432066120674,0.24605704178525964,0.07545470448919081,0.39983555499790696,0.7033075797442945,193.74685611054997,4,0
track_000053,Song 54,Artist A,90,135169,0,0.9270049622205452,0.586184647207508,10,-9.598506810962885,0,0.09798708997502346,0.07654562601525176,0.00966926023147452,0.0654702826882816,0.45173225494229136,73.77539095987562,4,1
track_000054,Song 55,Artist I,97,226081,0,0.5075036785917564,0.6043282323168061,0,-11.935038183777365,1,0.1287920100249505,0.12172905597322121,0.07322438411611615,0.21534178921289923,0.6979362941915594,192.03061728425905,4,1
track_000055,Song 56,Artist C,3,156368,0,0.44977450566196764,0.6738553407663418,8,-8.471801049806981,0,0.1292902775226174,0.2701630500363129,0.019812494308168258,0.18718741311015252,0.4864776532350985,162.5922162672751,4,0
track_000056,Song 57,Artist C,55,237632,1,0.906097235376915,0.6945251620331796,7,-9.46131030696252,1,0.12588372831590539,0.16962809163240894,0.07999631747020948,0.1303421137795736,0.6258754120317029,61.54442599674521,4,0
track_000057,Song 58,Artist A,30,229211,0,0.5917646585001779,0.9124234894038701,3,-6.335148741567156,1,0.02742695096201386,0.23966934057129585,0.12084228900998857,0.20191504208892758,0.548878898471159,149.10869114688157,4,0
track_000058,Song 59,Artist B,25,210042,0,0.6590905143035214,0.628180660354459,3,-14.24949327723158,1,0.15836323711587577,0.2419859579326483,0.16115406025859216,0.04772320851774916,0.6402114348831495,191.69509431614767,4,0
track_000059,Song 60,Artist H,30,161291,0,0.4255739775222677,0.6886229240120414,8,-14.91564955423657,0,0.011404609687149871,0.38695817174523023,0.008459129439116322,0.16725738977555163,0.38783364408802373,128.25996711427382,3,0
track_000060,Song 61,Artist D,42,203634,0,0.9791921783440044,0.7960517462881084,9,-5.065579496133926,1,0.028487189753458597,0.09155154692547592,0.4305978385941111,0.3871058833328475,0.5276661750952186,161.19400244918774,4,0
track_000061,Song 62,Artist I,10,137716,0,0.8556007635994206,0.6789200427750599,2,-7.18831839418855,1,0.02872293387629016,0.2951728511926117,0.056933529855621286,0.12482507527017062,0.3882641901174178,138.11730342956957,4,0
track_000062,Song 63,Artist J,11,293872,0,0.9254415914411832,0.7801796870572899,10,-5.692657788896071,0,0.054355714723492085,0.2936302599844207,0.0614325415678969,0.14301681322702697,0.20746185647194784,130.98715454116174,4,0
track_000063,Song 64,Artist H,37,173243,1,0.5001029084438187,0.8005694752788904,6,-13.530793219692708,1,0.07464206263864963,0.1675679080006677,0.051568770411857805,0.2589445267205739,0.38366485741151785,125.96350585059405,4,0
track_000064,Song 65,Artist H,34,164345,0,0.7788923078029556,0.3456453985384987,0,-12.121510646928662,1,0.26854373352467115,0.48014478852317566,0.11821324480756076,0.2570241129520734,0.6446410065325862,198.84396640349743,4,0
track_000065,Song 66,Artist F,38,251458,1,0.6564827405972279,0.47272208902778856,0,-5.80722268157637,0,0.008348197250434486,0.3578715780923386,0.08457282369114248,0.07939205698634513,0.5034913405332259,77.84355431920166,4,0
track_000066,Song 67,Artist A,19,210352,0,0.6470487254974051,0.6731597566544453,8,-11.62174561902084,0,0.035485839091500694,0.04748129629698322,0.023330292630655475,0.40210125870776686,0.5246302308243718,99.9406473700243,4,0
track_000067,Song 68,Artist J,93,134633,0,0.8405998367784953,0.840660738210421,8,-4.084478166760892,1,0.2922183410381624,0.17223993480258307,0.023776514048880218,0.08392941901641995,0.5110974084494038,195.90726890646962,4,1
track_000068,Song 69,Artist D,29,203597,0,0.6284600814510203,0.718959869459601,2,-11.67822830650433,0,0.07525670280418292,0.0828490254096016,0.06649776662649699,0.22214579156598632,0.6401684828892366,98.89509018944281,4,0
track_000069,Song 70,Artist D,35,159979,0,0.5578314534665696,0.8375206629186172,0,-10.32153176470147,0,0.06991211537560904,0.2458891797870339,0.29764236529297516,0.12492431157382933,0.831931585768755,118.65269062624657,4,0
track_000070,Song 71,Artist J,10,248785,1,0.7018634792827569,0.8461190503446422,9,-8.974156680456158,0,0.153162680845004,0.2633082744522527,0.011883678066214733,0.19839785007142985,0.24933545796013368,162.08428825692272,4,0
track_000071,Song 72,Artist A,83,250364,1,0.7425552562663881,0.7439406771235403,1,-10.389124558351424,0,0.22177834256634466,0.06956269584500786,0.0707200524444868,0.4178827302683646,0.3421790902350207,70.03966443867114,4,1
track_000072,Song 73,Artist C,26,138228,1,0.7205941226061411,0.8478541546014492,1,-9.172923604087227,1,0.28490729786428054,0.10935098914878347,0.07064197386835516,0.251827151003395,0.6167216057985653,195.90390151481475,4,0
track_000073,Song 74,Artist G,92,286643,1,0.6744119581554564,0.8488451568324757,2,-12.873948896737614,0,0.09384406736675852,0.20867813507832503,0.07616461044505597,0.16568399900082292,0.6089356206326507,136.02344175407285,4,1
track_000074,Song 75,Artist G,79,140860,0,0.5053871125553164,0.6565160660270898,9,-3.6714948740952256,0,0.322521898019796,0.2752027704274641,0.16632503981798596,0.2559571306790367,0.38646252593907304,142.79694631914833,4,1
track_000075,Song 76,Artist H,91,169607,0,0.7521591378695625,0.4115175957713296,2,-9.620171335566933,0,0.24490717169328285,0.0644186220527021,0.14514639025736742,0.12644302974258229,0.5279451728097528,60.79321403413942,4,1
track_000076,Song 77,Artist D,23,291150,0,0.7075740320993396,0.8442981457376432,3,-10.114722130492469,1,0.021698616404278774,0.3425877639451297,0.14129255034418875,0.07078308568619174,0.5872010068428672,81.32614252503497,4,0
track_000077,Song 78,Artist I,90,128070,0,0.7915529812431981,0.8966358475439802,6,-8.962992590641964,1,0.060910414652851824,0.6596082562500234,0.04083906349966753,0.06690300830807766,0.47322342194030154,74.38475534333926,4,1
track_000078,Song 79,Artist D,90,135589,1,0.6669390179398403,0.6635200328594513,1,-11.239824988978283,1,0.2068684198423398,0.07918730454598018,0.11127687283292186,0.26998603063723525,0.6385989210091759,126.55692509901031,4,1
track_000079,Song 80,Artist A,18,277804,0,0.41261121812673235,0.8684656059230819,6,-5.789188457784981,1,0.05292779708015364,0.12796343330813803,0.09663267099607718,0.27180207946389423,0.2773370745584589,66.02097326137152,4,0
track_000080,Song 81,Artist C,16,254923,0,0.6971097459139204,0.4813713520244542,0,-13.507579211993878,1,0.004982579364032814,0.3785976561027944,0.049211194721100165,0.04174657220059623,0.40996402207020954,111.48271111271538,4,0
track_000081,Song 82,Artist A,48,164845,0,0.6498946736690138,0.9205433316701435,4,-7.242495100344835,0,0.17044820429269955,0.658700616580565,0.2511453723004945,0.16339293139250144,0.41191166365368503,134.303229740157,4,0
track_000082,Song 83,Artist G,37,141159,1,0.5388378640483397,0.6017876509899387,10,-8.060419206955672,0,0.25620308098934785,0.18101308721971618,0.009859915277085561,0.21970143524089525,0.5537811040736523,109.59748707774652,4,0
track_000083,Song 84,Artist D,12,172452,0,0.6848039482914242,0.5519781483463717,5,-9.65350033509731,1,0.26189409257479823,0.19767821193254353,0.14818291143066736,0.25181088673692853,0.5977915098696105,61.82413948599172,3,0
track_000084,Song 85,Artist I,33,129840,0,0.6749178315970226,0.7956796828512951,9,-9.27719872238436,1,0.04445112019698187,0.3078689972837466,0.11703873084252757,0.023751122826806623,0.652127983715096,185.24999166086883,3,0
track_000085,Song 86,Artist D,23,248885,0,0.6525746498164512,0.8731602857126186,2,-3.5888568659694187,0,0.03315932291706564,0.025846660906997262,0.1708866769808807,0.22953111937232762,0.34317195456540084,105.68738033047822,4,0
track_000086,Song 87,Artist C,4,250436,1,0.7531520196320048,0.6189132353797294,1,-12.543838691312592,0,0.027687333149293544,0.19427358154937008,0.040219871503891266,0.361105214157461,0.6918140935189038,190.34139592394197,4,0
track_000087,Song 88,Artist H,8,274775,0,0.3892567344952338,0.8968040242556705,4,-11.352689852939672,0,0.16675660482501015,0.26022322948829835,0.048605775234238056,0.43126314099521784,0.3162289064284837,80.94420293377335,4,0
track_000088,Song 89,Artist H,21,138242,0,0.6361228159504061,0.5799391090959889,10,-5.8919366097368275,1,0.19157225537201641,0.3846298607000593,0.17634652693373098,0.15915510905715852,0.7003689946109005,167.0606798066791,4,0
track_000089,Song 90,Artist G,11,152294,0,0.9840558183424076,0.8056347859570228,0,-3.3569146832873145,0,0.01059689275398165,0.5384396015350599,0.06447989453223438,0.2487397157441068,0.22798773685906085,69.92482062477995,4,0
track_000090,Song 91,Artist D,27,261503,0,0.7239690594022433,0.6807275859617551,4,-6.207611392916636,1,0.12200109365301388,0.12079085198428936,0.04908939561721722,0.2106540048759209,0.4132197079452505,191.77814275385924,4,0
track_000091,Song 92,Artist B,15,190366,1,0.7740748494719191,0.7639182920448534,3,-9.927256357272814,0,0.07391607916677526,0.12146650886610076,0.009340013937597208,0.20676039820573472,0.6196841894021183,112.25637402478625,4,0
track_000092,Song 93,Artist I,6,137032,1,0.9076672790913589,0.940679221187068,4,-12.568408390375883,1,0.11897070632515447,0.23624304543903696,0.022196265971225294,0.3039862595115963,0.669309769577783,71.80218404558906,4,0
track_000093,Song 94,Artist G,26,159244,0,0.716317458846304,0.8073364139639927,6,-12.60875596239839,0,0.00833371020462764,0.10963817013346941,0.142734591618744,0.031635413058009196,0.5573733587645997,171.96062695508056,4,0
track_000094,Song 95,Artist J,84,126259,1,0.7219597190924131,0.28607916280111056,11,-9.96732465999634,0,0.03904527625538547,0.1651364097358811,0.015038204105123867,0.38387313625060127,0.38281767096939046,155.91880338242777,4,1
track_000095,Song 96,Artist J,80,278455,0,0.8974607275019412,0.8707872403630624,8,-5.062598051923887,1,0.3151021574534343,0.20213314743821845,0.20698394859791286,0.08312223507726159,0.41649290045208825,145.47654570215946,4,1
track_000096,Song 97,Artist F,48,176332,0,0.7101364575314073,0.4742475554967675,5,-8.503564678112776,1,0.0016535117559836046,0.19059670626955535,0.013814519942293265,0.33981191312168235,0.3290259601225931,120.0522066802202,4,0
track_000097,Song 98,Artist E,38,290314,0,0.9327163472077551,0.735687319136049,0,-9.051554997217307,0,0.03400897616581731,0.09899029206791525,0.07254181396535371,0.21166937230847055,0.544678682466064,161.2821127296877,4,0
track_000098,Song 99,Artist B,25,222281,0,0.755258830724639,0.7979139422559612,1,-10.145176123151792,0,0.044148187018479876,0.5054198522575885,0.008720362469484242,0.28046894171298725,0.46721407395961995,138.2682998925243,4,0
track_000099,Song 100,Artist E,93,209244,1,0.9410263749332258,0.29579152122217145,10,-3.8485391728552862,1,0.030283733307393677,0.23381737143427728,0.05575991755369737,0.3151204268803915,0.5938835058037862,184.65733241070598,4,1
track_000100,Song 101,Artist J,30,291240,0,0.7052470507604233,0.6113920028934036,9,-10.020345415199062,0,0.024925172745535545,0.16335069557139306,0.31346459904627744,0.13090758705410557,0.3537981350223841,191.4695871230408,4,0
track_000101,Song 102,Artist A,85,137809,1,0.7655883004035802,0.9034248316032776,3,-9.461724868936718,0,0.019208924262318287,0.07775525424617619,0.029940023170034642,0.03507645989197093,0.426924954580681,140.73833584008588,4,1
track_000102,Song 103,Artist A,26,274986,0,0.6540898815342011,0.9015016938986437,10,-4.80985193397955,1,0.09486938006160417,0.07959360174561296,0.09022794518369963,0.29520585670167737,0.6492555209873703,114.4922660368504,4,0
track_000103,Song 104,Artist F,6,209119,1,0.8031168422539131,0.6656322929207482,10,-5.006017177571092,0,0.09800341463305168,0.1635654827855699,0.02562723982801798,0.2223147982048202,0.7424526012172256,62.680281519557134,4,0
track_000104,Song 105,Artist J,90,268456,0,0.7458742752944151,0.656066022173485,1,-8.128713205415732,1,0.10076623352408941,0.25150269143207377,0.21185933487271144,0.3683475612964237,0.6807546515449072,88.0774168983373,4,1
track_000105,Song 106,Artist G,35,258241,0,0.5901134083554069,0.639171380606,11,-5.196313112737959,1,0.1790115834999976,0.05085215844521743,0.34431573509553687,0.5977387391265081,0.5090318906550669,62.87291406210553,4,0
track_000106,Song 107,Artist D,83,278829,0,0.8201529723173371,0.6028581866777835,9,-8.933894875321633,1,0.04355591994945696,0.5454230241826411,0.01747948661978576,0.20273685993439425,0.6153049761688995,133.18641981866176,4,1
track_000107,Song 108,Artist D,88,136668,0,0.5325028401758297,0.7914266801427818,10,-5.850636495901579,1,0.1361787399503858,0.2405555667021014,0.1383361637701614,0.21914453538294346,0.4344341080753956,111.9637322427344,4,1
track_000108,Song 109,Artist D,96,272079,1,0.5893437034819067,0.6499888974769779,9,-5.488862241490384,1,0.06682040609572233,0.21473562635238158,0.3061850115710474,0.20738749955340563,0.6708324877532896,159.13705688608758,4,1
track_000109,Song 110,Artist A,22,154169,0,0.727298304914295,0.9144827241454441,4,-14.397083882124214,1,0.04730172448493934,0.35532753086710916,0.22264012795257865,0.05406241954787078,0.29779122864756047,176.9092323637028,4,0
track_000110,Song 111,Artist H,22,240334,0,0.7747904946306543,0.7858385497126531,4,-3.4620921051106546,0,0.0033176352962683816,0.4217203045504853,0.12427799556737111,0.12417010194988364,0.19705861081128828,98.93808176812574,4,0
track_000111,Song 112,Artist J,16,127699,1,0.8549393723106795,0.7607166261962767,5,-14.25829847172933,0,0.04370787538931982,0.37827496749349576,0.01744991336935571,0.1021931859879087,0.5300918307796756,101.31012889700331,4,0
track_000112,Song 113,Artist C,16,138179,0,0.8585402306665331,0.7773179535998941,0,-13.596917573695302,0,0.05728157016348706,0.061939415254149074,0.06540424967542333,0.2308668176415132,0.5474779737856452,61.51355170892749,4,0
track_000113,Song 114,Artist H,93,194967,0,0.7111146375182963,0.7732673091197252,11,-12.323255261486917,0,0.040565915853840534,0.3592172094732644,0.005107964011308793,0.07732960415330016,0.7379519011814746,174.8974625073491,4,1
track_000114,Song 115,Artist G,17,166025,1,0.8465362564451812,0.9847859054634098,7,-5.299131133275708,1,0.17577597066483758,0.46330148451818987,0.08964153242387199,0.09898069318724616,0.5839450945576617,93.47995636083324,4,0
track_000115,Song 116,Artist D,20,165489,0,0.6406401863604673,0.4216723307436962,4,-14.158702324304917,0,0.042471273570785714,0.24419591237146454,0.01564090436415815,0.16887012677166516,0.45132344001478697,169.33494091022095,4,0
track_000116,Song 117,Artist D,95,195033,0,0.6254558279784893,0.8433720767353363,5,-11.985968789419184,1,0.03502558586385845,0.3698209092400009,0.07338433594608107,0.33843364471816967,0.554197095800424,146.70808357916758,4,1
track_000117,Song 118,Artist G,84,241075,0,0.9764397579789896,0.598998296971542,8,-13.077292788281925,0,0.2234913434013084,0.28127871652412173,0.18776294223039963,0.15946670873521573,0.5493934404748843,162.3620282236884,4,1
track_000118,Song 119,Artist E,26,247153,0,0.8827706279833617,0.6731813625273254,10,-6.486733624392302,0,0.1377472312681544,0.08283898106367904,0.0256842765766269,0.07282254840084647,0.3191797071882502,166.27217055778937,4,0
track_000119,Song 120,Artist E,92,146296,0,0.5050811421702984,0.8017586067935307,8,-11.78190758706104,1,0.06203390176806652,0.3637266472122341,0.23156391939687015,0.05812434486695313,0.3866531166201254,66.34125010583084,4,1
track_000120,Song 121,Artist F,32,184771,1,0.567319550864333,0.16399949381545192,2,-3.177905338911902,1,0.1250610860856537,0.07107379157523729,0.023819531404799945,0.29983532319253137,0.3271126070689155,154.70772493288462,4,0
track_000121,Song 122,Artist A,30,278187,1,0.6703668768946679,0.9160565989419167,7,-11.114165101170823,1,0.11136785041186356,0.39102074812119864,0.03603327349304374,0.24188271150769744,0.5846555100157163,67.05834830430929,4,0
track_000122,Song 123,Artist G,26,238992,1,0.5924934195309254,0.9785364133442952,11,-13.191750155989995,1,0.09341946303006707,0.514356364383876,0.1032826816178876,0.25405365744839914,0.4410360856258411,105.29425774796881,4,0
track_000123,Song 124,Artist C,49,274525,1,0.8608565241651687,0.6626665920453438,3,-7.261165136491728,1,0.12377924614084883,0.1323304501387469,0.17624282374274025,0.44393636618952975,0.6312022217115593,73.53027680028532,4,0
track_000124,Song 125,Artist D,91,210485,0,0.4984406342762768,0.788872922043781,0,-9.131570696308561,1,0.14919074303717147,0.11240091132595949,0.11379557936403821,0.4009596869089846,0.793810245557529,77.5769705857868,5,1
track_000125,Song 126,Artist J,52,152646,0,0.8678592843852744,0.8717531581685872,9,-11.452019528740571,0,0.0026705661815319996,0.19641343808070505,0.08524820559632834,0.4820353987385511,0.37523640647639456,62.930776495742656,4,0
